,ENSG00000123096,ENSG00000131095,ENSG00000048649,ENSG00000078549,ENSG00000206172,ENSG00000244734,ENSG00000121966,ENSG00000155980,ENSG00000127914,ENSG00000170275,ENSG00000188536,ENSG00000038427,ENSG00000078114,ENSG00000104324,ENSG00000157833,ENSG00000146005,ENSG00000225465,ENSG00000117592,ENSG00000168280,ENSG00000120063,ENSG00000124749,ENSG00000152661,ENSG00000089169,ENSG00000111328,ENSG00000141279,ENSG00000152990,ENSG00000092820,ENSG00000152518,ENSG00000104361,ENSG00000147027,ENSG00000196739,ENSG00000087263,ENSG00000185650,ENSG00000119729,ENSG00000108932,ENSG00000107562,ENSG00000124942
hB_RNA_16175,4.037961999,12.08890473,7.39461815,7.700224044,0.088297757,5.65497608,2.510109563,10.99228489,8.224675847,5.772865969,1.501122511,7.993674931,8.771779166,4.911194344,5.130455108,6.969388588,5.914698045,6.736385782,10.19757761,6.770640548,3.759863088,8.68995519,7.010491546,5.339208226,7.010807086,6.053759601,7.088471717,5.093999773,5.632880961,6.871149408,3.194548342,5.064600545,5.798557653,5.793703175,2.949682404,3.888248344,9.584953027
hB_RNA_4361,3.803827791,11.8152657,7.60937844,8.056571167,1.948803938,7.111694053,1.653415804,10.72266634,8.606834126,5.749401391,3.693548658,7.985726754,8.780102902,4.535417797,4.936951879,6.946724645,6.304093499,6.664994027,10.17249897,6.568040331,4.747517226,8.786165294,7.19953975,4.683360296,7.242548417,6.174369236,6.836513741,4.353860664,5.906881434,6.911561548,2.584738704,5.196011402,5.334210799,5.550140432,2.047113707,2.930045874,9.862244891
hB_RNA_16245,3.489096191,12.97244457,7.362278788,8.240567319,1.037607911,6.253942183,1.558348479,11.05596087,8.148020363,5.718359704,3.369366557,8.362034042,8.813700352,4.095057178,3.879616115,6.625616132,6.355448035,7.097589825,9.948878011,6.713834551,3.733636432,8.744802442,7.021610106,4.360328416,6.309288442,5.617589796,7.122938333,5.114062628,6.142783939,6.733061914,2.485108465,5.764617965,6.114194787,5.600178344,4.055832221,2.63787689,10.16308355
hB_RNA_8905,3.564533537,11.56208598,7.449584528,7.791765642,3.491354554,8.849370007,1.47846703,10.58847313,8.550909896,5.266487048,4.902370831,7.667947994,8.69178275,4.565960982,4.628738695,6.611510427,5.945035725,6.681627847,9.977114319,6.628436745,4.01423372,8.90606521,6.956728282,4.524652413,7.208771155,6.098357695,6.522976042,3.96275985,5.328658456,6.837512407,3.116128443,5.332540716,5.536815624,5.631574827,2.197888335,3.582905465,9.668463126
hB_RNA_16785,3.958978151,13.30295229,7.416599304,8.001657944,2.862907433,8.598510841,1.1624402,10.66578798,8.397153924,5.705254586,4.506651751,7.943265818,8.78026371,4.719020981,4.144276116,6.414806768,5.735069904,6.713390341,9.903565178,6.775877218,4.237058082,9.040510252,6.356538574,4.755830369,6.956079216,6.099250086,6.701877447,4.579035218,5.239039284,6.691013948,4.028433557,5.294840145,5.995093753,5.732137495,2.242690393,3.112946079,10.14936079
hB_RNA_4389,3.257786631,12.47683592,7.343759826,7.715468605,-0.646989324,4.895160584,3.683241199,11.078572,8.346092851,5.749766735,1.233317575,7.800072552,8.990171595,4.963204499,5.051106317,6.791816371,5.905639167,6.531262088,10.18305164,6.806638341,4.193744711,9.008898459,6.924304696,5.351016462,7.337485002,5.972404619,6.872211016,5.034518906,5.897040596,6.720655938,4.337530465,5.108695277,6.216548673,6.356386525,1.710891704,2.767434228,10.1257348
hB_RNA_16235,3.807371752,13.29091947,7.105466582,7.606083296,0.052798037,5.350117166,2.649093749,10.73924776,8.248141928,5.763342245,1.676560821,7.718915696,8.740221787,4.971402459,3.87902238,5.784620978,5.172691721,6.60451497,9.828731957,7.180419318,4.264290126,9.198384521,6.004866358,4.867386802,6.88926642,5.915556892,6.46977146,5.111521177,5.585914856,6.533100632,4.394126213,5.17520855,6.960697943,6.044423252,2.650753101,3.180129614,10.37583374
hB_RNA_20672,4.1149408,12.80536227,7.282486336,8.076723388,2.467346394,8.316712941,2.656384004,11.2247636,8.249901491,5.837436852,3.011742431,8.400714889,8.766261396,4.865114349,5.259694762,7.243838292,5.237162454,6.85263768,10.1133249,7.054331377,4.318566154,9.406152719,6.636964798,5.064421868,6.640896393,6.461919506,7.078329057,5.537192867,4.684224217,7.076214046,4.170870537,4.974083087,6.311702968,5.899895022,1.899566359,3.531219872,10.46118336
hB_RNA_4403,3.064687814,11.67040078,7.355426882,7.305635528,1.730364311,7.450827941,2.121492518,10.90885858,8.379660135,5.671090087,3.165616113,7.934588633,8.223377952,4.521144349,4.860381311,6.892147805,6.188756375,6.206929148,10.28144199,6.23553879,3.780792746,7.935654943,7.555924598,4.589791233,7.189120021,5.393579062,6.284791234,4.414924274,6.194238578,5.936545229,3.79269416,5.405975704,5.038947592,5.543168212,2.717517767,1.715335313,8.597917002
hB_RNA_17145,3.849915916,13.43095625,7.319423216,7.931132478,0.811021386,6.362136848,2.91268857,10.76847496,8.316811023,5.887263485,2.275507275,8.536222256,8.877289472,4.915079486,5.026733264,7.084325026,5.23279646,6.795704064,9.862367876,6.848234673,4.701118472,9.66151374,6.490586349,5.28073465,6.947554254,6.108633308,7.06938043,4.838281594,5.287113042,6.70884959,5.213918642,4.904743285,6.601521756,5.895014547,1.306316806,3.414258831,10.52203544
hB_RNA_16135,3.889877394,12.37897492,7.378122711,7.690263731,-0.406602924,5.411905343,2.992071622,10.98912414,8.345388874,6.120709637,1.905199787,8.284512512,8.982710826,5.012434722,5.573010595,7.591791218,5.379342548,7.089035076,10.13838025,6.828463527,4.136126962,9.031317375,6.60979799,5.467885916,7.077971801,6.27513131,7.005585312,5.096493069,5.45676967,6.846813526,3.473030109,5.350317256,6.342474279,6.110554607,2.359649581,3.66814138,9.538718519
hB_RNA_16165,4.408479626,13.51253988,7.408217872,7.989618394,1.601386193,7.695363642,2.621604272,10.52098934,8.254831244,5.954164643,3.459852205,8.670597841,8.917339273,5.245340464,5.119746434,7.287507167,5.034012154,7.196492297,9.893101313,7.277700109,5.093879424,9.271255696,5.521277543,5.164667127,6.725349062,6.76417017,7.10096142,5.485020267,4.806571226,6.997955645,4.229321289,5.131937031,6.147397465,6.262259096,1.924943047,3.961918095,10.09371107
hB_RNA_16985,3.357514588,12.40525306,7.362697643,7.506547803,0.728685555,6.643007334,1.233211663,10.68812404,8.312752968,5.617623633,2.371991592,7.8902947,8.377394474,4.623784507,4.606280442,6.825419261,5.484677183,6.238636979,9.846252494,6.520286288,3.906754013,8.155118507,7.127634858,4.526248936,6.925293495,5.902319186,6.358364628,5.145000507,5.558592836,6.238150897,4.460285085,5.179640491,5.57900893,5.732728516,3.178885483,3.321134079,9.435391648
hB_RNA_16445,3.312939875,13.21361579,7.43187289,8.06910913,1.577714197,7.234339375,0.710789716,11.35111553,8.410359867,5.695547549,3.058749627,7.980568743,8.899051717,4.31301571,4.764843156,7.033884263,5.861455709,6.806528831,10.33648075,6.78660447,4.413278187,9.148908043,7.082082899,4.76559902,7.02169696,6.152496374,6.976050645,4.660174668,5.417564645,6.633454159,4.437880733,5.181633495,6.153621818,5.706992672,2.942026397,2.043950439,9.785694274
hB_RNA_8975,3.344504182,12.81206594,7.372702052,7.78813681,-0.126127514,5.630791253,1.101929328,10.623214,8.313502085,5.465173802,1.212738245,7.90521059,8.662731472,4.333524155,4.541609887,6.400496638,5.984111944,6.440604299,9.991123773,6.826930272,4.55758786,8.63120624,6.290993383,4.724149362,6.961964923,6.04204262,6.454936067,4.497924347,5.840162595,6.582438519,3.967420553,5.227633156,5.946960347,5.507174089,2.443543058,2.04398413,9.652220652
hB_RNA_8945,3.737748148,12.83839547,7.413248953,8.322093326,0.772419659,5.987118789,2.107714738,10.80810066,8.245759888,5.882838797,1.914864441,7.757903281,8.746370285,4.648764344,4.760107402,7.329507149,6.021327786,6.606579463,10.16669169,6.732228416,4.369505112,8.790927947,6.754759534,4.586693536,6.896069065,6.468984315,6.994096424,5.141994017,5.604664921,6.995655168,3.895228364,5.162430079,5.958361579,5.595945822,2.559807288,3.92033765,9.682603272
hB_RNA_16795,4.836779305,14.35703175,7.359939165,9.089523319,2.447063435,8.031363772,3.909050912,10.54511161,8.242855046,6.372516199,4.658772949,9.548717279,9.14501563,5.324470161,5.94251265,8.185152215,5.142437226,7.561949807,9.566740997,7.305918878,5.732888774,10.10444074,5.142564996,5.550499783,6.601627397,6.925924572,8.173466154,5.762751829,4.377439074,7.539574573,4.801402538,5.061353743,6.945237861,6.087832763,2.551900576,4.070607615,11.18701184
hB_RNA_16455,4.242442203,12.97245411,7.395489663,8.311360094,0.194338151,5.50334945,1.744486238,10.95897963,8.26186337,5.709084385,1.382814563,8.678058704,9.130921072,4.334704116,4.697278156,6.868171515,5.532572554,7.039480579,9.970753848,7.126020179,4.422529843,9.392504248,6.608172056,4.789173371,6.763196751,6.287235396,7.264678467,5.160624025,5.343835084,6.996638562,3.651506983,5.109314924,6.597695531,5.924096054,2.67857764,2.886253673,10.45089515
hB_RNA_4437,4.08954403,12.39251129,7.542947483,8.148113337,0.502695744,5.806829782,2.835107294,10.80090663,8.527510851,5.755501483,1.787908127,8.026177191,9.062097318,4.848147915,5.033932969,6.788168432,6.459619987,6.816418516,10.36896886,6.777443767,4.762235393,9.319666055,6.703402867,5.143250036,7.150058134,6.141425038,7.147078249,4.328622041,5.491665657,7.160727763,3.182407627,5.295207431,5.541217193,5.770971195,2.07475893,3.117499673,9.627454427
hB_RNA_4442,4.46763852,13.75173347,7.503976328,8.605016087,0.836658737,6.294857018,3.38119352,9.818652133,8.630187631,5.937934076,2.27920377,8.175934445,9.270567776,5.240719539,5.28396799,7.30981277,5.489939581,7.147009341,9.75032248,7.045490499,4.872973285,9.772690209,5.763991322,5.240015398,7.148074926,6.36005578,7.239191256,5.321895406,4.780829709,7.679448306,4.251481691,5.226675863,6.628220562,6.121829236,2.11917164,3.029982974,10.40851038
hB_RNA_16485,3.441673746,12.38099879,7.30989818,8.221455932,1.3492041,6.632982138,2.431724647,11.14556377,8.308763523,5.568939739,3.050340801,7.562034995,8.634162185,4.311587008,6.01797214,7.423783368,5.714152461,6.452677873,10.00512005,6.402197667,4.4523261,8.773992138,6.680542003,5.27601993,7.112150965,6.316549096,7.420186895,4.900923896,5.274326682,6.71124247,4.8490932,4.943260546,6.219171809,5.859176861,1.551848371,2.987210865,9.953488173
hB_RNA_17155,3.893763726,13.5467323,7.229317833,8.072028839,2.343198241,7.713990884,2.635796208,10.841461,8.258933813,5.937258034,4.240708987,8.471098726,8.806814973,5.260711291,5.192433861,6.953066904,4.714077161,7.036442731,9.99907634,7.285143357,5.056212281,9.570438988,5.870924917,5.208141901,6.808091742,6.383512223,6.966599899,5.703372296,5.029820058,6.834396417,4.481701306,4.980061857,6.819383758,6.033479657,2.234916003,2.542287803,10.53505266
hB_RNA_16475,4.531544559,13.04210806,7.423035079,8.132142268,2.105077593,7.660625963,1.744239065,10.50371644,8.120649995,5.920851678,4.460639037,9.114764401,8.855725647,5.002867687,4.99273057,6.779434437,5.631225211,6.860109682,9.781591366,7.164536858,4.38351834,8.917788251,5.725962891,5.213473091,6.35755173,6.40292097,7.214325821,5.388697013,4.560331512,6.957813122,3.353762096,5.35788403,6.288019705,5.899114882,2.610686423,2.566809093,10.09200128
hB_RNA_4456,3.380112348,12.56213658,7.056299938,7.751408912,2.628370919,8.141959804,2.182679413,10.8272584,7.975252842,4.906318948,4.092951753,7.863395016,8.831348637,4.439627494,3.694876669,5.722700672,4.938619182,7.126932623,9.762841316,7.548663598,3.519148916,8.730572215,6.211652607,4.883474801,6.669921036,5.667413605,6.818712039,5.885296352,4.753083535,6.495139029,5.423188125,5.684447235,7.268872121,5.899989702,4.342903357,3.908141205,10.08724462
hB_RNA_16385,3.808898997,12.25341584,7.503963341,8.106765602,1.844907463,7.598236711,2.17054424,10.9678468,8.448770611,5.721215041,3.639024426,7.714677569,8.982220617,4.551930471,4.893474428,6.996554423,6.191081093,6.584613899,10.0987023,6.857328513,4.116349094,9.069803546,6.880278682,4.85302325,7.008900166,6.073118157,6.909351956,4.486237384,5.891895124,6.9971597,3.846911542,5.221549754,5.761958871,5.635456445,3.084221786,3.097182632,9.86985866
hB_RNA_4461,3.791821698,11.93504811,7.46576501,7.751068838,1.336936495,6.846743091,2.690199302,10.88576366,8.303973328,5.674626603,3.290459125,7.758058188,8.710396281,4.555086196,4.740437908,7.051515637,6.241783581,6.633434469,10.1464281,6.75436215,4.108798408,8.672028154,7.355768908,4.754940221,6.884525207,6.041778912,6.879916356,4.571179884,5.983041532,7.055894062,3.607799194,5.175992503,5.628431766,5.695820038,3.237052515,3.623280832,9.439177506
hB_RNA_4474,4.031266102,12.77598737,7.304645023,7.753276588,0.655941277,6.406109135,1.282983007,10.24581897,8.322537178,5.744984356,2.354217495,8.145778966,8.603313173,4.905970712,4.00079321,6.574640292,5.778435744,6.839918455,9.856045872,6.846706677,4.61366648,8.61338794,6.464977239,4.800520881,6.820824666,6.156739691,6.438888475,4.668428494,5.736642855,6.429656763,3.654507511,5.199523247,5.995770334,5.892915067,2.761284599,2.363790859,9.943332193
hB_RNA_4489,3.230159004,13.08103051,7.447112001,7.890919177,0.991645595,6.190311964,1.762265745,10.81130808,8.381783614,5.633624563,2.594551539,7.737513276,8.346863037,4.375733818,4.587529401,6.401879221,6.335356687,5.94827884,9.874654198,6.064583614,4.594910967,8.17561853,6.584007254,4.702826847,7.056523432,5.451797107,6.672524758,4.781789724,5.673315857,6.040822496,4.684018227,5.015675819,5.786896611,5.251149114,2.182893544,3.245442781,9.771069584
hB_RNA_16885,3.59108294,12.59868378,7.292124062,7.68796647,-0.410547382,4.646685381,2.794379096,11.00611314,8.29418222,5.555110503,0.742512252,8.013333092,8.825391669,5.128926545,5.343413174,6.987594294,5.675009914,6.584242321,9.89177448,6.828051603,4.344393844,9.213891468,6.73505813,5.070199705,7.004100583,5.990716124,6.925368287,5.084944869,5.507876725,6.678948041,4.849461665,4.962418503,6.12205969,6.035071204,2.197570824,2.558858598,10.38143481
hB_RNA_4498,4.23966087,12.6864766,7.405990905,8.007429425,0.540708625,6.003758437,2.490520187,10.6194812,8.375377729,5.659545967,1.926166696,8.290290433,8.934549542,4.659973685,4.598516013,6.86423354,6.141199152,6.932476118,10.10165267,6.918444176,4.319825514,8.990661302,6.677682644,4.73948514,7.053811217,6.417289713,6.679822483,4.704978475,5.90942488,6.945918991,3.107450579,5.249092844,5.730708877,5.796095482,3.054521016,3.118163413,9.943848874
hB_RNA_17005,3.812017773,12.31330527,7.43253289,8.218129426,0.906353253,6.881277963,2.871438118,10.92309779,8.65613797,5.882685686,2.877038871,7.865447164,8.962705017,4.553072697,5.384192321,7.17848724,5.805051295,6.694134658,10.14415703,6.646237626,4.444871323,9.061913533,6.536448255,5.013093086,6.916996774,6.359266799,6.831409513,4.700966779,5.622650585,6.880965373,3.977464171,5.218691919,5.931917294,5.833733136,2.426625319,3.174520081,10.06078349
hB_RNA_16145,4.148691385,11.95927716,7.547433305,7.784445502,-0.968970062,5.525466802,3.040096579,11.12977548,8.217593065,5.667726233,1.38930801,8.248341797,9.125210148,5.264109154,5.379010988,7.06464721,6.059036453,6.849499661,9.993846941,6.660874731,3.973726755,9.520677057,6.627679581,5.40615182,7.251835604,6.034167634,7.139766598,4.985521733,5.702728275,7.015085219,3.790108595,5.264695307,5.912778916,6.294430623,1.773640602,2.164460304,10.0868067
hB_RNA_16015,3.944868234,13.08536003,7.566374111,8.600989506,1.371949814,7.934125006,3.083793666,11.36473394,8.540800895,6.412659128,3.364740428,8.478212511,9.224630928,5.060203542,6.57694639,7.740027981,5.598532514,6.494385995,10.24907607,6.98547357,5.179918413,9.625052758,5.173512485,5.580552743,7.02323059,6.978039119,8.003747035,5.748584932,5.25198829,7.055562853,5.43919406,5.088776462,7.01247619,6.804630029,1.8093646,3.428465392,11.41327848
hB_RNA_8815,3.840221693,12.48035886,7.453900261,7.834299894,3.4751378,9.716819945,2.549616081,10.50087688,8.381775386,5.616244268,5.592514572,7.693236316,8.83132234,4.343529281,4.496380583,6.372753595,6.208516066,6.823752506,10.02305087,6.610680975,4.425155343,8.837390524,6.787000294,4.567799095,7.304801738,5.980727279,6.749517058,4.81266573,5.898286935,6.675286568,3.202378411,5.241877447,6.054073818,5.561122221,3.073954767,3.412818355,10.27943219
hB_RNA_16105,3.875978456,11.76610995,7.511990646,7.997592099,3.861073895,9.726603522,2.231851137,11.11609233,8.422855089,5.477859339,5.378909782,7.829014611,8.821450185,4.535586438,4.761739471,6.571950636,5.929113542,6.834347217,10.04237748,6.617401138,4.176980938,9.15138952,7.0615896,4.752399963,7.014175912,5.779545523,6.761891057,4.501707458,5.973748443,6.595992693,4.689041899,5.258646511,5.718538061,5.839972336,2.302280996,2.849221079,10.1149463
hB_RNA_16115,3.796511445,13.85135053,7.389847497,8.101299632,0.063784694,5.205255484,2.892135981,10.31542982,8.425231561,5.840140207,1.872450718,8.347019295,8.479186736,4.772238165,4.18474838,6.139284263,5.044207017,6.615941707,9.982055653,7.114812171,4.181710202,8.53355638,5.776996871,5.198140065,7.012154769,5.749199006,6.834369352,6.28696261,4.983747799,6.145432064,4.664157872,5.230806127,7.342348654,5.733080264,2.906218532,2.408992829,10.20367819
hB_RNA_17135,3.89206389,12.55123222,7.385608043,8.054673207,0.328921951,6.157120815,2.444964037,10.84200306,8.344507088,5.572945065,2.135407583,8.355328032,8.657806114,4.701692993,4.493491688,6.679430978,5.459938115,6.559584932,9.87319057,6.621402898,5.152247869,8.720416941,6.629429647,4.734601008,6.934175584,6.108482783,6.612956108,4.539433049,5.29389402,6.678395537,4.435740904,5.182484397,5.7885973,5.449525678,2.445423381,2.859585077,10.22348944
hB_RNA_16625,3.693721575,12.2889755,7.480447092,7.869612104,1.069243486,6.317702122,2.807213125,10.86177565,8.380431831,5.649042184,2.538610743,8.42001074,8.885380567,5.048908575,5.619556005,7.184915348,5.450139399,6.875213477,10.03957355,7.101367802,4.185304313,9.090239952,6.785457337,5.476160535,7.140272668,6.304277546,7.230683193,4.996421504,5.336379487,6.892321112,3.539665097,5.198128002,6.032338914,6.2185207,2.170245923,2.49996742,9.90584033
hB_RNA_4520,3.335450581,12.34197423,6.831592735,8.092805192,2.148768323,7.522576046,1.737738386,10.62143427,7.797925077,5.607039193,3.435610848,7.825062113,8.020211703,4.430340687,5.079383564,6.780496066,6.05101531,6.210149437,10.00350762,6.286863887,4.306818084,8.14398295,7.634225916,5.121605544,6.632619447,5.864806111,6.441028083,4.231490853,5.892302856,6.181967341,3.181792949,5.174226851,4.930679419,5.091440865,2.496736586,2.744977943,9.118463824
hB_RNA_4521,3.560548457,12.40678369,7.300515775,8.377622137,-0.966757586,3.111350884,2.806240561,10.87426671,8.283191267,5.896459299,-0.324478319,8.067865539,8.823638939,4.980801902,5.756025854,7.420243668,6.029553694,6.49414715,10.04369419,6.445018798,4.743363351,8.91647131,6.293768314,5.379918814,7.133665064,6.234211804,7.600477575,5.111112402,5.342378985,6.476797366,5.11209007,5.233513091,6.175950813,6.13062002,0.498710388,2.366999148,10.16479591
hB_RNA_16765,4.387476918,13.20305054,7.203120521,8.14486033,2.836630249,8.555173203,1.681500393,10.9805729,8.170653098,5.789256285,4.380838602,8.622051942,9.024939672,4.967446272,4.555894204,6.518818794,5.104728442,7.112699083,9.808382209,7.187108767,4.477366634,9.369315933,6.18674817,5.184983446,6.580934952,6.416467262,7.184761086,5.189385652,4.963333598,6.853865558,4.39579073,5.098326242,6.917352604,5.713739897,2.104294232,2.395955196,10.57907061
hB_RNA_16125,3.444755271,12.51545602,7.522037946,7.855290733,1.872552079,7.985177081,2.198488532,10.78405552,8.468913988,5.634501245,3.970154619,8.2639324,8.672070305,4.881254055,4.681325389,6.691693853,5.967410746,6.505991807,10.04852324,6.814831303,4.143232343,8.773061215,6.73475111,5.011395344,7.161773559,5.93050009,6.625692951,4.721475153,6.008003005,6.658376134,3.723131417,5.180340966,6.041120942,5.873492648,2.647080148,2.439141266,9.862506442
hB_RNA_17065,3.783811825,12.75717849,7.441838341,8.243154204,1.682630166,7.099490136,2.555776672,10.78142787,8.373555825,5.7093932,3.485625585,8.344967368,8.808768319,4.744343802,5.421311424,7.168621545,5.578680365,6.94628098,10.12775845,6.942068272,4.637579281,9.146935732,6.399944127,5.171518619,6.905877901,6.543905724,7.128164117,4.939812943,4.872316325,7.10736168,4.40805137,5.126821248,5.992676341,5.966548762,2.18615893,4.021155757,10.15920685
hB_RNA_8825,3.349768012,12.36340745,7.448065665,7.942966147,-0.075507914,5.396769114,0.522030214,10.8044107,8.367424053,5.339567123,-0.063880981,7.512672357,8.644390377,4.150262782,5.072895613,7.490373167,6.291030604,6.168169891,9.980623253,6.590714134,3.939971883,8.269032785,7.275098781,4.759149373,6.970873174,5.91609319,6.662678901,5.53450266,5.801156473,6.291965911,4.28518919,5.185511235,5.882367767,5.392068992,2.452512452,1.130563755,9.455988132
hB_RNA_4546,2.611830397,11.19122145,7.403272126,6.845094039,-0.508359459,4.925034633,0.164951836,9.906703734,8.892872698,5.239904679,0.945115389,6.813498847,7.559163372,3.991553388,3.8365144,6.209227333,6.861653317,5.560348248,9.81230073,5.440747562,3.811961267,6.781283147,7.769840729,3.449458024,6.79145557,4.507712915,5.276134621,4.171752594,6.305539102,5.394430899,3.882297548,5.487382776,4.927990346,4.612376016,3.03418515,1.523406784,8.16694982
hB_RNA_16995,3.766865964,11.9654366,7.371600874,8.053459982,0.903374555,6.655613083,2.476140623,10.56819251,8.491432621,5.744909888,2.855998363,8.268363693,8.708488533,4.752683669,4.481609937,6.618950398,5.689444219,6.656601224,9.857879338,6.698694928,4.609059504,9.038231841,6.19631852,4.827180326,6.898493807,5.892443848,6.641236385,4.917506925,5.28787786,6.712335485,3.987402967,5.271504358,5.620705552,5.674398488,2.375405138,3.152373195,10.12689711
hB_RNA_9015,3.737422486,12.8057986,7.430699209,8.106097373,2.468303527,8.080116782,2.02845031,11.01536266,8.399804404,5.75358764,3.861664995,8.02291015,9.003181418,4.624822485,5.335066753,7.436368615,5.733295119,6.918428135,10.04544509,7.10519694,4.818366277,9.278901545,6.587620549,4.960495995,6.920260347,6.655256295,7.150424619,4.879720251,5.353202433,7.149076805,3.702711544,5.118439577,5.922175753,6.00802863,1.914835444,3.051186732,10.39327856
hB_RNA_8865,3.918888098,12.87539018,7.255731824,8.095182956,1.808751187,7.29316657,3.143779268,10.3647019,8.31256396,5.567451192,3.155310374,7.907973133,8.794263889,4.345590986,3.946558299,5.808499174,6.117574407,7.090887394,9.841580666,6.942059953,4.583005485,9.140978083,6.888068068,4.61222201,6.803949425,5.203850306,6.932736664,4.588624265,5.719444666,6.941168264,3.606309499,5.252585786,5.818136116,5.470424931,3.239263601,4.054655706,10.0379159
hB_RNA_4551,3.946759828,12.7611874,7.532550707,8.069510756,1.510541218,7.001797969,1.990154133,10.23873409,8.410038587,5.518379968,2.849081365,7.886228489,8.924503995,4.383540777,4.335866288,6.810018363,6.421597723,6.753185502,10.03510434,6.76438785,4.949756618,9.366391964,6.238076644,4.742928661,7.360286406,5.978571426,6.567985292,4.536864432,5.855768358,6.959348593,3.553734367,5.41883369,5.668199612,5.685586451,2.220270618,2.461853834,10.04396267
hB_RNA_4565,4.566632452,13.9243127,7.399921717,8.424875174,0.496609638,6.541939682,3.971820446,10.25514882,8.377632568,6.482003174,1.854192118,9.146466076,9.157387504,5.566959952,5.844553501,7.476690373,4.888890451,6.898946929,9.793070879,7.104487795,5.32086454,9.671052714,4.625006879,5.821404186,7.049105341,6.809813144,7.266154498,5.508412859,4.852552518,7.117902831,5.201680197,5.607890927,6.934366008,6.271941061,1.169206495,2.874142279,11.03370194
hB_RNA_16835,3.791113098,12.22373142,7.523071263,7.916752835,1.637961692,7.438479855,2.673134782,11.43060931,8.511890061,5.879802689,2.990252842,8.772590105,8.93675448,4.665028511,5.832176048,7.296214069,5.469794504,6.597610699,10.16807264,6.926837385,5.010804661,9.355978732,6.189524466,5.013685654,7.09596427,6.408631905,7.463687922,5.555715028,5.168284947,6.710830829,4.972948267,5.217619378,6.688412116,6.082611684,2.182282152,3.161444391,10.5586521
hB_RNA_4573,3.484877839,12.47013039,7.326521414,7.537440376,0.479677772,6.444391503,1.046146324,10.48267994,8.340171007,5.668761525,2.518084396,7.84827445,8.516476844,4.673736428,3.861929274,6.44415798,5.933525939,6.407485981,10.06430125,6.548928243,4.075648365,8.56370324,7.027887093,4.85153145,6.905573629,5.715503389,6.366714648,4.449221551,5.683825283,6.221361462,3.16741594,5.343823999,5.631376791,5.257372948,3.183077529,2.05904499,9.328352681
hB_RNA_16155,3.301256147,13.25811512,7.499745722,7.863036916,1.102802694,6.910087124,1.129387906,10.73537557,8.313615221,5.760615686,3.041645311,7.968855889,8.749091343,4.787453471,4.121849543,6.614005883,6.023467108,6.530015015,10.04049063,6.733629039,4.05802576,8.237851518,6.71738405,4.777369665,6.876738192,6.107657278,6.770200895,5.229291713,5.365657038,6.173559975,4.327608661,5.438605575,6.207998909,6.010123634,2.644811875,3.505131589,9.861120805
hB_RNA_16825,3.536823728,12.95881632,7.46045834,7.997136737,3.031363661,8.781117877,1.772622222,10.6035624,8.165168535,5.599114174,5.23699274,8.241622945,8.622569651,4.437227796,4.329982392,6.808312918,5.862217826,6.769674047,9.985570749,6.579456276,3.997089957,8.494106692,6.380395515,4.84705993,6.616738207,5.855982976,6.883071702,4.723096064,5.895424888,6.437768833,3.507054959,5.417369477,5.855574559,5.63002846,2.73422829,3.066873832,9.57368536
hB_RNA_4581,4.513483725,12.71582902,7.205488448,8.431920592,1.086363221,6.565309598,3.174021156,10.87634746,8.163422382,6.010478603,2.27490055,8.654803546,8.987795918,4.656434432,4.432125692,6.585478369,5.881383422,7.151369976,9.942445103,6.985156303,4.259319459,9.663291405,6.683995756,4.834621732,6.668264271,6.392842617,7.229498026,4.94918617,5.754061432,7.356821033,2.698147394,5.038677727,6.027174521,5.827625884,3.560462152,3.37750339,10.38931625
hB_RNA_4591,4.074580354,13.1081468,7.426395095,8.057536636,2.466137733,7.857494872,1.342190114,10.96240573,8.435922028,5.417914069,3.914663649,8.102146732,8.992297183,4.819356804,4.155833027,6.844426256,5.293337555,7.319951005,10.15270512,6.892136304,4.519210531,9.277718494,6.909179049,4.985214386,6.852874599,6.350700273,6.966124346,4.053144855,5.61584896,6.781899457,3.615179138,5.381857645,6.000167274,5.442395881,3.356849294,2.378505263,9.978680363
hB_RNA_17025,3.436846401,12.25928038,7.306185223,7.905098322,0.688129209,6.785515089,3.068668723,10.97002951,8.349340452,5.465242011,2.274346792,8.289633336,8.798283505,4.9412453,5.330927766,7.053136093,5.237387685,6.41890547,9.956097246,6.860615586,4.873729261,9.065398744,6.49816714,5.09151807,7.064666025,6.262734892,6.927015025,5.294721104,5.362383366,6.717336165,4.774960059,5.065932218,6.394139306,6.042545321,1.939905727,2.720487812,10.12800347
hB_RNA_4601,4.188913819,12.26140154,7.624757502,7.788360297,2.68054828,8.264602917,2.565155473,10.72257162,8.364782828,5.783053462,4.84458417,8.189504949,8.844158791,5.060938145,4.816335035,6.893565863,6.456419489,6.786008204,10.19652959,6.754056137,4.482067535,9.116078448,6.959548612,4.88736156,7.205140092,6.374754032,7.016728192,5.064491321,5.588047024,7.22694729,3.428883486,5.106964877,5.610771021,5.705420485,2.360020879,3.569216515,9.713725791
