,ENSG00000123096,ENSG00000131095,ENSG00000048649,ENSG00000078549,ENSG00000206172,ENSG00000244734,ENSG00000121966,ENSG00000155980,ENSG00000127914,ENSG00000170275,ENSG00000188536,ENSG00000038427,ENSG00000078114,ENSG00000104324,ENSG00000157833,ENSG00000146005,ENSG00000225465,ENSG00000117592,ENSG00000168280,ENSG00000120063,ENSG00000124749,ENSG00000152661,ENSG00000089169,ENSG00000111328,ENSG00000141279,ENSG00000152990,ENSG00000092820,ENSG00000152518,ENSG00000104361,ENSG00000147027,ENSG00000196739,ENSG00000087263,ENSG00000185650,ENSG00000119729,ENSG00000108932,ENSG00000107562,ENSG00000124942
hB_RNA_13228,3.643792454,12.7942959,7.739569963,7.934180944,-0.681005281,6.724514322,0.739115971,10.76139378,8.814053542,5.485242155,1.327218644,7.17812629,8.809356827,4.141158439,4.871489584,6.563634969,7.119561807,6.665539083,10.13245051,6.304140603,4.304690585,8.424706361,7.329312074,4.53200193,7.327689914,5.884634479,6.975461014,4.252933151,5.698506287,6.651842881,2.546169115,5.310802428,5.438943427,5.658443175,3.526122243,2.467499946,9.331194344
hB_RNA_12664,4.27082852,12.62715789,7.683893287,8.050805836,1.060542034,6.114612262,2.557054244,10.72076135,8.286011,6.163836004,1.983970536,8.193487855,9.09511094,4.92222069,5.556337852,7.30739639,6.444096299,7.022379273,10.4928037,7.085844253,4.4261024,9.130541762,7.107006473,5.380891151,7.205141045,6.709614962,7.176153113,4.958964268,5.399106031,7.194749193,3.286967922,5.1770042,5.637651025,5.991496104,2.253000688,4.661932833,9.726032042
BM_10_548,3.745215404,11.93093416,7.49050077,7.816448645,1.38853022,6.978154065,2.215016327,10.8379737,8.494708026,5.595832425,2.50360085,7.117033435,8.781361471,4.361870844,4.312789729,6.460510308,6.75423978,6.677350873,10.28055725,6.681926781,3.943440053,8.590117188,7.563171244,4.545050649,7.236778711,6.04401235,6.760784402,4.138863533,5.907462763,6.872129653,2.793954342,5.346819507,5.001491833,5.683936574,3.320996961,3.253091191,9.15781768
BM_10_590,3.907490229,11.96147354,7.407733953,7.727373587,1.353797774,7.35048519,1.394859003,10.60274781,8.358822114,5.333792814,3.460250073,7.974354738,8.637848329,4.557681402,4.429212141,6.207713567,6.280000031,6.846445575,10.07398915,6.882902943,4.02556751,8.933164674,6.607930205,4.607549794,7.037056615,5.81182439,6.284765299,4.410927233,5.939777311,6.569066866,3.794348167,5.061881473,5.616802635,5.877703808,2.900002182,3.337962281,9.833971721
BM_10_546,3.802269875,11.04124163,7.863389877,7.752608026,0.04400197,5.524747575,1.913554253,11.15641223,8.614764838,5.806897098,1.487751031,7.557885461,9.048079303,4.333552419,5.021601924,7.024034137,7.10711296,6.730876992,10.56765254,6.676152706,3.982413121,8.434287495,7.649414623,4.868071478,7.534538861,6.223456195,6.743254239,4.232566711,6.084680124,6.835316749,2.245708563,5.658308461,5.365651388,6.122306436,3.885599344,3.446335717,9.468911126
hB_RNA_13557,3.084029843,11.32646446,7.422555655,7.566686558,-1.499488467,4.826940426,1.123156257,10.30751668,8.262095454,5.193908118,0.975019292,6.957466925,8.232491786,4.003017306,4.517658912,6.538808034,6.816122438,5.994603659,10.04099791,6.051183047,4.100598825,7.592133155,7.845018669,4.429261671,7.325289899,5.428824675,6.131924112,3.973414427,6.088973174,5.916228211,3.023945689,5.229206229,5.183883662,5.041218338,2.694233468,2.404257742,8.773040888
hB_RNA_12917,3.491201752,12.10976858,7.275915945,7.7367001,1.602028542,6.925455965,1.98090878,10.14738878,8.259758317,5.433295826,3.96119799,7.715704137,8.439798222,4.46511938,4.606992291,6.947227177,6.084475108,6.196127211,9.723594796,6.366638079,4.631656917,8.18493556,7.287641569,4.711859825,7.085175338,5.873900335,6.601352542,4.015285493,5.671446336,6.478311659,3.348126725,5.229779545,4.950977409,5.424807045,2.420098864,2.832517724,9.187998519
hB_RNA_12859,3.64354527,13.96501374,7.30833749,7.834865736,-0.438184399,4.664665934,2.96432361,11.00956065,8.4781172,5.40889351,0.334989968,7.48385999,8.739462741,4.75438027,3.529707941,5.939665103,5.9910287,6.441055342,10.02930026,6.785209512,4.573217017,9.102769303,7.022056706,4.629266415,6.964723412,5.796664903,6.345261791,5.17198411,5.483346975,6.634404126,4.547483693,4.922839111,6.678961484,5.408197479,2.75354039,3.122069466,10.20012557
hB_RNA_12852,4.333495968,13.6845552,7.496732804,8.254199561,3.26483639,9.400137848,2.102194031,10.32225343,8.30789272,6.018985743,4.978333882,8.623723299,9.049384243,5.137387817,4.011953695,6.437640104,6.148790226,7.374782044,9.823070261,7.067591613,5.044368924,9.572581313,6.560480874,4.970735891,7.034137686,6.69012475,6.812267936,5.326667832,5.337240423,7.234766086,2.827108458,5.166227511,6.382544296,5.856194036,3.351261652,3.623534754,10.82782535
BM_10_732,3.785562781,11.73250448,7.691663984,7.800190521,1.584561581,7.501142563,1.959741087,10.4743353,8.49197097,5.666243979,3.356609089,7.9258038,8.926931213,4.579942893,4.506225951,6.616151478,6.652165785,6.87994387,10.21517353,6.775443623,4.270168734,8.591024238,7.27313999,4.760949656,7.321657252,6.05160743,6.893517561,4.247398612,6.120067679,6.991783994,3.646944207,5.42249359,5.053863897,5.790600871,3.193859213,3.501442292,9.457173072
hB_RNA_13216,4.13433494,13.05654437,7.621833553,8.577146184,-0.500117473,4.295791462,3.713857084,10.64812199,8.53234639,5.983766046,1.25961,8.286071503,8.915618019,4.677391742,4.990740183,7.102023764,5.885388415,6.9363793,9.967446645,6.985612097,5.142849134,9.29869756,5.977226307,4.980606352,7.180708051,6.567173626,7.163600912,5.340403518,5.412872742,7.082019833,4.177496488,5.283862658,6.35870448,5.739545123,2.775528883,3.071478937,10.47002989
BM_10_715,3.783799011,12.5506901,7.6090654,7.801644612,0.817476258,6.371038924,1.378154156,10.78227283,8.306860915,5.551943972,1.747145007,7.942119349,8.640995148,4.680144172,4.326045038,6.586381247,6.3604567,6.737062094,10.2638311,6.824284911,3.9348901,8.792016673,7.15972834,4.724499382,7.215836775,6.017297931,6.757017679,4.295836841,5.507846118,6.574106952,2.474177258,5.414823982,5.226005551,5.619013036,2.544859467,2.328702933,9.348981399
BM_10_811,3.601500254,11.56698289,7.451338193,7.952093698,1.18787983,6.467776632,1.454717065,10.54611884,8.334648315,5.669435973,2.450011408,7.681829816,8.75610265,4.268062909,4.201462456,6.5200254,6.653696875,6.579874926,10.09610579,6.658716908,4.312079867,8.713554599,7.718624238,4.276288007,7.106644846,6.125607545,6.696832205,4.264506085,6.104850795,6.949691789,2.718971893,5.209202088,5.017832905,5.605966605,3.40557711,2.839216539,9.43257742
BM_10_753,3.682448147,12.97431294,7.520108764,7.722377057,1.077716825,6.912822597,2.637850441,10.92914876,8.456064262,5.875886642,2.03920509,8.006300181,8.949763792,4.705066941,4.54276772,6.755682301,5.777765299,6.914946468,10.2005805,7.04533187,4.104250366,8.410797186,6.0105555,5.455906615,7.269689047,5.979934033,7.135399266,4.721321896,5.411187217,6.981897745,3.843012895,5.344574833,6.125301891,6.018536413,2.174151512,2.734813277,9.593794138
BM_10_729,3.586222234,12.04907334,7.704208387,7.969963272,-1.205049737,5.545234391,3.343574057,10.69933476,8.626041005,5.720727821,1.44686957,8.257964025,9.118267944,5.09132387,5.382490974,6.838991502,6.244984566,6.543224644,10.3534379,7.166413823,4.233624414,8.887468126,6.488358417,5.599852731,7.667627781,6.320529897,7.145224721,4.527703778,5.745015315,7.021154335,2.985814837,5.452757779,5.877127349,6.497273899,2.474662062,2.634238084,9.422340736
hB_RNA_12762,4.075659793,13.26760579,7.506252321,8.090164391,1.194509631,6.89043891,2.943979028,10.64116248,8.53832222,5.854931973,3.051557381,8.068520861,9.051413829,5.256450307,4.799536692,7.275530224,6.017951269,7.109885247,9.994339715,7.067877709,4.786491064,9.199737803,5.553905954,5.185728107,7.176695736,6.408054313,7.322913278,6.111697824,5.457024637,7.128787267,4.122374964,5.192333528,6.703690717,6.084936922,4.129605325,2.683502634,10.43670504
BM_10_768,3.454391796,11.80872882,7.32233608,7.715645466,-0.090747928,4.872458125,2.125841598,10.60713257,8.157932285,5.504356219,0.896617587,7.271584605,8.531692845,4.518474445,4.816948417,6.786909263,6.532376861,6.575838009,10.24265319,6.371713957,3.590578109,8.018101418,7.620587483,4.797585635,7.084885133,5.650797883,6.820807298,4.307019491,5.558342449,6.539224731,2.970101626,5.168773569,5.31571753,5.251130175,3.386116357,3.854340241,9.309725159
BM_10_776,3.900912036,11.76982774,7.738861608,7.555518506,2.060592722,7.986506054,2.400060991,10.34588124,8.789250347,5.63599591,4.247261928,7.284086096,8.974527267,4.512977477,4.148409891,6.327585195,6.665645837,6.985548872,10.28414051,6.843198024,4.654367048,8.453238491,6.729106519,4.74203617,7.490762732,5.996108538,6.970192208,4.317637908,6.05179551,7.216867538,2.038190936,5.358337471,4.904408738,5.838255669,3.246144107,3.253420851,8.99937219
hB_RNA_12986,4.258540338,12.88393191,7.657292315,8.475038162,2.158156697,7.76776764,2.113493746,10.94418533,8.378652176,5.754568732,3.470677884,7.941563128,9.24009685,4.678991801,4.83991462,6.793092096,6.683107927,6.620794324,10.06402305,6.660177927,3.676629701,9.36203055,7.209785752,5.132108198,7.120621506,5.895840636,7.068683224,4.853559717,5.949393533,6.995404274,2.376868633,5.504134522,6.26966701,5.848091677,2.815900489,3.851912129,10.20034405
BM_10_728,3.803439916,12.77697193,7.462544943,7.919050014,0.728452028,6.29058356,1.739750261,10.21970292,8.347541023,5.854846733,2.298033106,8.167083723,8.979358872,4.282259884,3.371031896,5.79235395,6.694952379,7.223914748,9.994537572,6.927163248,4.432116399,8.350994689,5.769806221,4.420988707,6.797440213,5.822281447,7.129264097,4.665684228,6.122371347,6.937175161,2.458093342,5.836464008,5.543657586,6.008219876,4.361166874,2.395999247,9.239135802
BM_10_594,3.911431708,12.46020028,7.430484458,7.698431242,-0.088846095,6.244269247,2.0840228,10.93559967,8.538562,5.675645781,3.012153572,8.061584844,8.821692566,4.911945684,3.492517659,6.21815076,6.124283832,6.883045106,10.01833879,6.819985176,4.791332569,8.767208073,7.145492267,4.601392085,7.082767761,6.050188481,6.817881886,5.018768343,6.211037033,6.665240128,3.197327199,5.166624381,5.795941605,5.666607006,3.162445253,3.42713467,10.04954667
hB_RNA_13039,3.803534264,11.50821057,7.519277877,7.795312308,3.687013537,9.390325615,1.502215463,10.67147579,8.640010428,5.814672851,5.165580605,8.180305454,8.863877198,4.829320685,4.884535979,6.682736596,6.123820126,6.763237906,10.24583358,6.747171421,4.149642826,9.162876721,6.90105891,4.71282457,7.261473721,6.15600665,6.792144189,4.346276127,5.241459767,7.052237594,3.246003151,5.241421181,5.521972077,5.815550086,2.508355564,3.608209163,9.515121914
hB_RNA_13616,3.743508347,12.91068975,7.298968932,8.228535407,3.358577888,9.261188709,2.369747077,11.10408426,8.173150859,5.742074892,5.015399216,8.191750584,9.159352403,4.545604836,5.674031172,7.426038697,5.6997133,7.016613094,10.28610053,7.157282349,3.964039391,9.421484908,6.342794124,5.427539836,7.196559495,6.583834537,7.463628179,4.943445327,5.427684534,7.296927478,4.145525281,5.172858026,6.411088122,6.453367994,2.153145081,2.866397711,10.06902559
BM_10_731,3.836151784,12.88024763,7.743442975,7.399277817,2.022737663,8.562822022,1.876193001,9.850639147,8.775464912,5.605408115,3.899968964,7.415917034,8.938354248,4.480131697,3.055671485,5.729623732,6.55685078,6.739935086,10.1076996,6.733761844,4.19410914,8.259693148,6.163452567,4.409747876,7.34693578,5.862808869,6.676534018,3.112634452,5.639272184,6.715478167,2.540843274,5.503944876,4.661334636,5.854398457,2.666672051,2.792443705,8.676995096
BM_10_714,2.975701341,12.778929,7.528891915,8.026743042,-0.089225372,4.528524866,3.378638101,11.00326273,8.417474839,5.940491363,0.440806974,8.013653056,8.972914315,5.127596108,5.257806192,6.970138637,5.87681764,6.710434903,10.277685,6.864852052,4.016477707,9.290096141,7.209991927,5.404972589,7.171876629,5.970970874,7.194970621,4.962265561,5.670349845,6.750972178,3.915440262,5.272518888,6.097122548,6.305646183,1.301754578,2.676820467,10.11884126
hB_RNA_12784,3.570648514,12.72879384,7.505396685,7.999838359,-0.151699565,4.734051822,1.804321294,11.01234463,8.480624706,5.643965456,0.573646011,7.808750723,9.049457914,4.690517692,4.617347687,6.618133795,5.94210037,6.815699518,10.3445519,7.344798598,4.348517942,9.496884978,5.784764979,4.977745921,7.214526286,6.487858546,6.91751721,4.572919431,5.52231445,7.46152826,4.070322641,5.231287462,6.133098406,6.255312937,2.314027108,3.557830202,10.13609361
BM_10_810,3.108339737,12.69641265,7.236716749,7.623354861,1.729282171,6.757380527,2.838638359,10.45500097,8.173944719,5.407974245,2.592586561,6.804704713,8.963993898,4.55657727,3.422211419,5.824069126,5.919763237,6.490514319,10.55870725,6.919452827,3.486200298,8.117029317,6.467701102,4.265103444,7.429203665,5.562867316,6.503924035,4.503430363,6.177832503,6.266148699,4.111200105,5.931285132,5.806744535,6.95319005,2.897314911,2.545612032,8.972697343
BM_10_730,3.764350141,11.82886605,7.423980341,7.539014526,2.287052443,7.814789162,2.369234462,10.46378498,8.461217206,5.572865104,1.376971125,7.543878042,8.689619752,4.770002,4.235764008,6.445996431,6.263912176,6.650976572,10.0915932,6.774006284,4.107339007,8.641840007,7.069717358,4.898193111,6.838617184,6.126937909,6.692686541,4.91276769,5.508119881,6.846922574,3.29410771,5.219253595,5.666049192,5.889125972,3.122173665,3.582941744,9.661713521
hB_RNA_13571,3.591922514,12.18940312,7.61836857,8.002316598,0.279685894,4.826862627,1.392107194,10.75757018,8.392210059,5.362705306,1.605369246,7.696656724,8.849703504,4.60823896,4.073651748,6.387944214,6.280448865,6.899892085,10.15141265,6.933698304,4.711883149,9.475595667,6.681962583,4.697126849,7.519807771,6.21058369,6.408103257,4.494368334,5.832880567,6.954926295,3.59935698,5.175909978,5.904396997,5.934073746,2.142325156,2.673537044,10.39932913
BM_10_727,3.540423169,12.75168819,7.28617755,7.873850119,2.123926175,7.896871065,1.874399219,10.90230537,8.337089268,5.962978348,3.621913914,7.925871392,8.464376745,4.711198746,5.533563375,7.403278292,6.191287026,6.502969058,10.19119534,6.647391461,3.758307743,8.507355703,7.680679371,5.312538583,6.961878387,5.820521438,6.9206352,4.457164468,5.88484938,6.479527822,3.985326913,5.440612855,5.308403929,5.745912686,2.227527062,2.300475372,9.233428552
hB_RNA_13253,3.672439889,12.60431727,7.721943703,7.830749464,0.429786856,5.81226679,0.704557193,10.72624116,8.722901835,5.406595467,1.355360611,7.506182966,8.938005791,4.42874006,4.64297528,6.815252705,6.707424987,6.715584903,10.19552098,6.641449221,4.618874402,8.477970283,6.761788719,4.625217009,7.339717338,6.463404582,6.762415765,5.308059953,6.121663657,6.898299983,3.436504366,5.35133953,5.553965408,5.865031808,3.247869138,3.223791875,9.3331256
BM_10_562,3.730274986,12.89466828,7.533418983,7.567367503,-0.565255065,5.90427719,2.4263047,10.60705441,8.51173177,5.559300501,1.411214547,7.961589311,8.860038496,4.662161778,4.094476684,6.279242354,6.158706461,6.772444011,10.04259798,6.861833552,4.42713233,9.125515777,6.727697038,5.128537201,7.427990574,5.704970073,6.831624196,4.637827135,5.791007139,6.754202746,3.911814344,4.940918298,5.982826673,6.016029425,2.338967717,3.027248404,9.679202779
BM_10_635,3.847465615,12.50787891,7.275827264,7.941502175,0.601385896,5.831934633,3.291721714,10.84980016,8.371576197,5.97376569,2.550940948,7.889353152,8.857660184,4.881412365,5.687718425,6.978137125,5.982088845,7.096614379,10.05935389,6.816587228,4.698027455,9.036052339,6.729478025,5.197192609,7.08976646,6.470926779,7.173110864,4.869772045,5.065249688,6.972603261,4.069023461,5.329527595,5.987069779,6.145710115,2.524477823,3.422718286,9.709688177
BM_10_716,3.746613654,13.17059445,7.603882695,7.810201236,1.387111175,7.874793952,2.040490569,10.33696635,8.392092689,5.703617527,3.1940537,7.898395151,8.784594469,4.774140033,4.435580497,6.936036974,5.985777952,6.952605871,10.03674266,6.962488603,4.580087517,8.820322062,6.332807201,4.767468935,7.168203319,6.340775284,6.841119083,5.001704668,5.285904456,6.967866114,3.009072724,5.265382404,5.757642183,5.9373292,2.466389727,3.590383415,9.281130381
BM_10_604,3.447907515,12.21541912,7.460925324,7.51865771,1.271462567,7.189990787,1.88617246,10.4163893,8.312465353,5.477638964,2.962385242,7.221366847,8.563218748,4.440959332,4.467816416,6.468170081,6.152402595,6.393498921,9.972989404,6.514394717,3.989525522,8.173133957,7.303665505,4.5729319,7.104161118,5.726647699,6.350740099,4.830962247,6.24096766,6.542394334,3.676044767,5.16352833,5.535108475,5.531394427,3.161533961,2.968296952,9.010599279
BM_10_709,3.458782723,12.02465375,7.655899608,7.94266245,1.619355844,7.90221607,2.378087721,11.38573332,8.589016042,5.510824107,3.145097151,8.432901007,9.033551059,4.556821998,5.109859053,6.784186619,6.204501517,6.684673589,10.41985627,6.805598638,4.144678114,9.098281354,7.152886744,5.127962393,7.158328493,5.974295973,7.231508759,4.631830443,5.797898087,6.825372947,3.939350503,5.321420506,5.668298427,5.908980559,1.983599519,2.660973445,9.938805256
BM_10_772,3.119244602,13.01207837,7.377620216,7.628536753,4.685535678,9.464885072,3.077756614,10.54476207,8.21560522,5.693410227,6.020810611,7.449970065,8.621308552,4.455309805,4.100227566,6.549904284,6.30385903,6.844561461,10.03148364,6.639724061,3.902264947,8.609871073,7.422312447,4.690617718,7.058597849,5.69550189,6.686885492,5.199545191,5.947674691,6.236396679,3.868382523,5.247285089,6.286752108,5.496300894,3.506586022,2.563516387,9.740677826
hB_RNA_12504,3.814007717,12.53770207,7.667714346,7.73224804,-0.061477825,5.124630497,1.393471381,11.00486334,8.511137918,5.6749905,1.396445626,8.095661488,8.881694495,4.695105295,4.759173782,6.556836559,6.406249006,6.635044508,10.27455296,6.943072328,4.44699004,8.964714843,6.592329896,4.976572496,7.421229623,6.227789696,6.787254766,4.793267462,5.839753763,7.094720821,3.741126213,5.217974607,5.86477175,5.823929136,2.649122304,2.04430133,9.59301211
hB_RNA_12944,4.169334874,12.50660876,7.729093879,8.310906109,-0.239913856,5.266892281,1.653283385,10.97680767,8.480925815,5.748105358,0.638421938,7.306109428,8.996268399,4.569668924,4.699595382,7.074232462,6.667145428,6.71736072,10.40187605,6.776739094,4.786370455,8.96997417,7.059398998,4.686573714,7.309215309,6.442327522,7.102985862,5.015393397,5.56348276,7.36884557,2.97746531,5.31407556,5.997114196,5.84786337,2.958967716,3.340885798,9.577646573
BM_10_652,4.33814914,13.2001863,7.482628625,8.294735262,-0.146765234,5.710924772,2.856147271,11.03670692,8.253647661,5.886085142,1.128397708,8.212753019,9.159847085,4.897916219,5.554816672,7.416539166,6.288587423,6.998073206,10.1577499,6.972303381,4.472923121,9.405255451,6.696640441,5.613073708,7.23958211,6.192571832,7.30197801,4.898206075,5.638180349,7.108893338,4.098274915,5.196987997,6.512326833,6.011682306,2.603451344,3.1130647,10.31772441
BM_10_735,3.985338191,11.83216911,7.632871276,7.929539413,1.73641405,8.936568288,1.796609007,10.71489488,8.435407651,5.7055344,3.419439708,8.070817951,9.016437918,4.711531124,4.135063225,6.246787728,6.348070404,6.770320465,10.22034947,7.036372621,4.563926298,8.947053193,6.885679476,4.690920905,7.209547067,6.071930092,6.661872387,4.704076824,5.644483543,7.199200998,2.791593237,5.374786532,5.929556699,5.863676857,3.530393744,3.288618119,10.05832016
BM_10_561,3.748956278,13.0167635,7.401348424,8.408942416,0.660242014,7.048385913,3.191915506,10.19229859,8.33707787,5.772769772,3.177442097,8.716554995,8.558778487,4.988913411,5.130217036,7.595284152,5.972645807,6.702105875,9.61588756,6.639277186,5.225325904,8.910452309,5.654929507,4.940891953,6.850030914,6.199808828,7.361517109,5.419804535,5.026490498,6.952981847,4.105884389,5.28851612,6.25455994,5.593320615,3.138678662,3.554481276,10.36696551
BM_10_558,4.070278854,12.60292233,7.291696047,7.883951995,-0.770120784,4.708079223,0.866086384,10.24595906,8.385625369,5.51456528,0.148520317,8.121308173,8.954781498,4.293559435,4.015416935,6.104899475,6.346267524,6.9877713,9.820589979,6.963058512,4.760288463,8.861929659,6.763846671,4.636849234,7.100230361,6.146844597,6.73692764,4.331223529,5.721810448,7.026283864,3.113089652,5.074750088,5.762629224,5.748234475,2.924894366,2.586534857,9.487396508
BM_10_603,4.301521852,12.44223251,7.356840964,8.026353638,0.59629914,5.66282856,2.882118197,10.73560615,8.303052725,5.811691423,1.484041602,8.056169918,8.886210939,4.937212923,4.624189016,6.510922156,6.288358566,6.874912146,10.18526367,6.879122693,4.680000001,9.099640771,6.531226521,5.187059315,6.95777191,6.216527992,7.334429084,4.558018137,4.983118086,6.988898856,3.742688237,5.172649685,5.73248695,5.75413192,2.294871434,3.370750172,9.506188223
hB_RNA_13665,3.665844965,12.63142632,7.564629365,7.890028759,0.659754314,5.51688506,2.528920462,10.5295,8.412021025,5.406404892,1.640002832,7.820478849,8.808612675,4.631125379,4.826974912,6.788385127,6.541810838,6.552984029,10.09974761,6.611813239,4.43245937,8.773992924,6.935747312,5.046004833,7.362073266,5.833167107,6.709049566,4.500381693,5.888484158,6.765266139,3.779762616,5.191952674,5.479798145,5.841700422,2.224462431,2.005732221,9.533195323
BM_10_680,4.245946419,12.22887908,7.860179958,7.914972974,-0.263914212,6.195383766,2.536625308,10.44060483,8.755719301,5.501123196,1.961330056,7.929113424,9.232702716,5.093626371,5.057364401,6.733730181,6.318942983,6.967526809,10.26087729,7.042450542,4.517074061,8.943127783,5.94920108,5.245238696,7.579674908,6.447743332,7.543306368,4.700078547,5.60643243,7.276569508,3.105988626,5.530483861,5.949458506,6.385564014,2.081932112,2.675873606,9.67112898
BM_10_759,3.549169401,12.36520021,7.600561354,7.561930647,2.457772513,7.520661964,0.513396634,10.0849908,8.425233242,5.542859331,3.738548307,7.926106798,8.710845751,4.498654293,3.665027002,5.95836747,6.846460773,6.640298197,9.962914167,6.520287548,4.062194078,7.724687489,6.447692471,4.022279491,6.86429243,5.837659673,6.618295842,4.035499869,5.475034018,6.496571093,1.883789757,5.612414849,4.974499736,5.525282938,3.198898441,2.266465202,8.519203896
BM_10_756,3.342574562,12.31288642,7.071681924,7.318820717,3.037184387,9.055806809,2.030166764,10.59653639,7.953509837,5.048949042,4.470698724,7.635937624,8.428907854,4.47950777,3.534025244,5.535794669,5.618458014,7.044148032,9.867234884,7.442524541,3.004139389,8.086978137,6.709506658,4.895829822,6.632388868,5.572206106,6.500879595,5.773858186,4.888709629,6.19536415,5.027296737,5.895869274,6.914531291,5.823148388,4.625407601,3.417208655,9.320457665
BM_10_619,3.999024266,12.80149346,7.358874049,8.0048115,1.787141012,7.208589424,1.921401101,10.66984758,8.191283745,5.743682883,3.317199912,8.122586226,8.99382026,4.645012325,4.655348781,6.818251298,6.303559374,6.644692956,9.972974767,7.065962023,4.001511957,8.882289264,6.643851626,5.108968224,7.075542255,5.902666918,6.717485792,4.504492637,5.443523525,6.916542224,3.599497084,5.302159823,5.62013265,5.595964048,2.887040739,3.089608869,9.942611152
BM_10_764,4.013602269,12.29273041,7.383994693,7.577955174,0.225525003,6.235789502,1.916309119,10.83833158,8.202829222,5.735870766,2.787595559,7.890398496,8.615311588,4.800676403,4.431097025,6.887477768,6.423863317,6.871192321,10.25434291,6.814207103,3.783460514,8.414715963,7.868727903,4.871039582,6.983892155,6.116807422,6.805922106,4.539498003,5.996192008,6.759044169,3.047119581,5.251637174,5.329220551,5.669673453,3.273350672,3.031138171,9.129528435
hB_RNA_13677,3.847798007,12.75981933,7.444243685,7.932540559,-0.137867689,5.757617948,0.710074888,10.64312855,8.248731096,5.718868319,2.171824209,7.916655165,8.73589479,4.788710747,4.076206536,6.680790729,6.257168399,6.712538688,9.984615563,6.725885284,4.268495901,8.656155817,6.95007516,4.838641521,6.976417917,6.26279105,6.459447883,4.513427035,5.768272571,6.431765801,3.14047002,5.487491764,6.018633935,5.724270823,2.703791761,1.872383834,9.782096222
BM_10_608,3.608370014,13.1126909,7.420694437,7.89852368,0.448029801,5.716468722,2.861607293,10.59944155,8.204190121,5.55497877,0.754529815,7.454602552,8.734454845,4.526700498,4.747795886,6.512346105,6.231604742,6.17197956,9.781087223,6.394140176,4.668309793,8.661273868,6.41116462,4.986354146,7.006348181,5.802771856,6.886507123,5.151086166,5.542057609,6.448075049,4.568495553,4.948762229,6.339758239,5.499412103,2.794534547,3.363703726,10.37408739
BM_10_755,3.551580712,12.52326311,7.506432466,7.723070362,-0.143414995,4.420741534,2.803803818,11.08453685,8.358182247,5.583240458,0.074075326,7.686701627,8.80260017,4.78544574,5.366399196,6.926861323,6.281563531,6.685471115,10.21492209,6.72634679,3.952399357,9.013712236,7.37972987,5.206725176,7.178198558,5.876970415,7.099529502,4.389104341,5.81161171,6.69211043,3.876187964,5.140960749,5.749447022,5.95538201,2.108242305,2.777956057,10.01298024
BM_10_668,4.287948402,12.80535436,7.378164996,8.178239506,1.081587036,6.78946703,2.226019704,10.58730905,8.199237453,5.703025443,2.587319788,8.178486139,8.751324103,4.575433803,4.577757873,6.799389123,6.313740901,6.946479364,9.994163795,6.849040982,4.333335575,8.979107286,6.849783202,4.485766565,6.94582064,6.320722522,6.755773351,4.889789081,5.643915605,6.746278123,3.245555669,5.364896369,5.474539269,5.560573316,3.268560501,2.61349463,9.764275346
BM_10_602,4.124633766,12.71691614,7.205001629,7.74254106,0.804777051,6.472194159,2.115314808,10.53338851,8.172363471,5.611645278,2.292015013,7.919466425,8.801634139,4.739512672,5.106200004,6.741168091,6.236349017,7.08856661,10.03369206,6.884250995,4.318360812,8.73253636,6.578678886,5.268213247,6.96837651,6.088379884,6.957220448,4.417960016,5.312955091,6.891598839,4.093765105,5.222994418,5.729300623,5.785456878,2.615325131,3.197932658,9.530881923
hB_RNA_13631,4.327394121,12.43278069,7.636870121,8.258701486,0.464989235,5.6485361,1.794152549,11.27744841,8.540318395,5.556075673,1.718901822,8.260145884,9.232368963,5.292212993,4.660184155,6.743976249,5.679466979,7.133520578,10.32671496,7.10663003,4.720671735,9.614095458,6.798898649,5.030768835,7.031210324,6.404515243,7.224336793,4.597344674,4.957701451,7.331716413,3.805616213,5.094515425,6.16449034,6.121141115,2.58501205,3.598653675,10.6595287
BM_10_582,3.753681004,11.38955032,7.814852241,7.831684442,-1.03363589,4.714629195,3.152330698,10.70709623,8.609994659,5.520571059,0.366271483,7.707356748,9.149028147,4.624303363,4.745248672,6.643220566,6.667242123,6.389519291,10.23218448,6.59771336,4.413699084,9.11407252,6.642676797,4.857909835,7.366867825,5.752154465,7.073926063,4.272625311,6.089730801,6.98135692,2.959071897,5.431567003,5.249237521,5.994600904,2.219362006,2.114602453,9.431515393
BM_10_758,4.865340937,14.04568078,7.484419268,8.789204569,0.519871447,6.849984197,3.399536185,10.80956879,8.312949261,6.509757568,2.642761035,8.897034015,9.520195148,5.589614785,6.70343944,8.108942734,5.743466563,7.318822459,9.932624415,7.201782067,5.521749018,10.28604312,5.618762891,6.024685607,7.172583394,7.097625462,8.022507533,5.337861038,5.429500419,7.464339409,5.009860795,5.5350319,7.16313646,6.755318141,1.80444076,3.409361615,11.69315206
hB_RNA_12454,4.21856712,12.37935583,7.591288559,8.165300728,2.646958472,8.493148612,2.074905795,11.12489344,8.691857461,5.343545519,4.524128139,7.936959954,9.107187416,5.201392313,4.105728972,6.640470683,5.970012054,7.670908047,10.14654423,7.182760818,3.654339818,9.616828937,7.320283119,4.900687072,7.118791954,4.92584599,7.200054736,4.790668157,5.705511375,7.161291674,3.593451172,5.279416743,6.523508834,5.614934221,4.068087811,2.625388862,10.40401393
